snapshot_utc,station_id,num_bikes_available,num_ebikes_available,num_docks_available,num_bikes_disabled,num_docks_disabled,is_installed,is_renting,is_returning,last_reported
2026-06-28T02:36:14Z,193,1,1,14,0,0,1,1,1,1782613776
2026-06-28T02:36:14Z,194,1,0,14,0,0,1,1,1,1782613306
2026-06-28T02:36:14Z,195,0,0,18,1,0,1,1,1,1782610741
2026-06-28T02:36:14Z,196,4,2,22,1,0,1,1,1,1782613870
2026-06-28T02:36:14Z,197,3,1,15,0,1,1,1,1,1782613413
2026-06-28T02:36:14Z,198,3,0,20,0,0,1,1,1,1782613936
2026-06-28T02:36:14Z,199,1,1,10,4,0,1,1,1,1782614141
2026-06-28T02:36:14Z,200,0,0,25,1,0,1,1,1,1782613406
2026-06-28T02:36:14Z,201,1,0,22,0,0,1,1,1,1782613602
2026-06-28T02:36:14Z,202,20,7,0,3,3,1,1,1,1782614003
2026-06-28T02:36:14Z,203,22,0,8,1,0,1,1,1,1782613864
2026-06-28T02:36:14Z,204,33,4,0,2,0,1,1,1,1782613964
2026-06-28T02:36:14Z,205,19,8,8,0,0,1,1,1,1782614117
2026-06-28T02:36:14Z,206,6,1,7,2,0,1,1,1,1782614143
2026-06-28T02:36:14Z,207,3,0,16,2,0,1,1,1,1782614161
2026-06-28T02:36:14Z,208,19,4,7,2,1,1,1,1,1782613234
2026-06-28T02:36:14Z,209,16,12,12,3,0,1,1,1,1782614122
2026-06-28T02:36:14Z,210,22,4,4,1,0,1,1,1,1782614070
2026-06-28T02:36:14Z,211,5,2,18,0,0,1,1,1,1782614153
2026-06-28T02:36:14Z,212,29,6,5,0,0,1,1,1,1782614020
2026-06-28T02:36:14Z,213,23,5,0,0,0,1,1,1,1782611010
2026-06-28T02:36:14Z,214,15,13,29,3,0,1,1,1,1782614095
2026-06-28T02:36:14Z,215,18,0,5,0,0,1,1,1,1782614151
2026-06-28T02:36:14Z,216,17,3,1,1,0,1,1,1,1782614063
2026-06-28T02:36:14Z,217,4,1,24,1,0,1,1,1,1782613744
2026-06-28T02:36:14Z,218,9,2,28,2,0,1,1,1,1782614127
2026-06-28T02:36:14Z,219,14,2,12,0,0,1,1,1,1782613672
2026-06-28T02:36:14Z,220,18,6,24,1,0,1,1,1,1782614023
2026-06-28T02:36:14Z,221,3,2,11,0,0,1,1,1,1782614112
2026-06-28T02:36:14Z,222,4,3,15,0,0,1,1,1,1782613389
2026-06-28T02:36:14Z,223,5,0,28,2,0,1,1,1,1782614093
2026-06-28T02:36:14Z,224,8,5,13,1,0,1,1,1,1782613964
2026-06-28T02:36:14Z,225,3,1,15,1,0,1,1,1,1782610512
2026-06-28T02:36:14Z,226,3,0,24,2,1,1,1,1,1782614084
2026-06-28T02:36:14Z,227,1,0,24,2,0,1,1,1,1782614067
2026-06-28T02:36:14Z,228,0,0,19,0,0,1,1,1,1782611628
2026-06-28T02:36:14Z,230,8,1,15,0,0,1,1,1,1782614129
2026-06-28T02:36:14Z,232,2,0,16,1,0,1,1,1,1782612543
2026-06-28T02:36:14Z,233,20,2,10,1,0,1,1,1,1782614040
2026-06-28T02:36:14Z,234,2,0,15,2,0,1,1,1,1782613671
2026-06-28T02:36:14Z,236,6,3,13,0,0,1,1,1,1782610407
2026-06-28T02:36:14Z,237,2,0,21,0,0,1,1,1,1782614044
2026-06-28T02:36:14Z,239,2,1,25,0,0,1,1,1,1782613634
2026-06-28T02:36:14Z,241,0,0,23,0,0,1,1,1,1782613192
2026-06-28T02:36:14Z,242,1,1,21,1,0,1,1,1,1782613229
2026-06-28T02:36:14Z,243,10,8,20,1,0,1,1,1,1782614078
2026-06-28T02:36:14Z,244,5,4,22,0,0,1,1,1,1782614024
2026-06-28T02:36:14Z,245,3,3,19,1,0,1,1,1,1782614039
2026-06-28T02:36:14Z,246,0,0,22,1,0,1,1,1,1782613558
2026-06-28T02:36:14Z,247,16,9,6,1,0,1,1,1,1782613803
2026-06-28T02:36:14Z,248,4,3,16,3,0,1,1,1,1782612298
2026-06-28T02:36:14Z,249,5,4,12,2,0,1,1,1,1782614036
2026-06-28T02:36:14Z,250,1,1,26,0,0,1,1,1,1782614013
2026-06-28T02:36:14Z,251,3,2,22,2,0,1,1,1,1782614036
2026-06-28T02:36:14Z,253,4,2,15,0,0,1,1,1,1782613745
2026-06-28T02:36:14Z,254,19,4,22,2,0,1,1,1,1782614148
2026-06-28T02:36:14Z,255,22,2,1,0,0,1,1,1,1782614073
2026-06-28T02:36:14Z,256,3,2,17,3,0,1,1,1,1782613968
2026-06-28T02:36:14Z,257,2,1,17,0,0,1,1,1,1782613865
2026-06-28T02:36:14Z,258,4,3,12,3,0,1,1,1,1782613856
2026-06-28T02:36:14Z,259,9,6,14,0,0,1,1,1,1782613741
2026-06-28T02:36:14Z,260,2,1,17,0,0,1,1,1,1782614115
2026-06-28T02:36:14Z,261,3,0,15,1,0,1,1,1,1782613195
2026-06-28T02:36:14Z,262,1,0,21,1,0,1,1,1,1782613897
2026-06-28T02:36:14Z,263,2,0,13,0,0,1,1,1,1782613645
2026-06-28T02:36:14Z,264,0,0,19,0,0,1,1,1,1782609462
2026-06-28T02:36:14Z,265,7,1,8,0,0,1,1,1,1782613907
2026-06-28T02:36:14Z,266,1,0,17,1,0,1,1,1,1782614118
2026-06-28T02:36:14Z,267,14,2,1,0,0,1,1,1,1782603837
2026-06-28T02:36:14Z,268,2,0,19,2,0,1,1,1,1782613907
2026-06-28T02:36:14Z,269,2,1,20,1,0,1,1,1,1782614104
2026-06-28T02:36:14Z,270,1,0,26,0,0,1,1,1,1782614156
2026-06-28T02:36:14Z,271,4,0,12,3,0,1,1,1,1782613907
2026-06-28T02:36:14Z,272,1,1,20,2,0,1,1,1,1782614145
2026-06-28T02:36:14Z,273,3,2,12,0,0,1,1,1,1782613796
2026-06-28T02:36:14Z,274,0,0,17,2,0,1,1,1,1782613777
2026-06-28T02:36:14Z,275,14,0,7,2,0,1,1,1,1782612928
2026-06-28T02:36:14Z,276,1,1,24,1,1,1,1,1,1782613880
2026-06-28T02:36:14Z,277,1,1,20,2,0,1,1,1,1782614045
2026-06-28T02:36:14Z,278,3,2,26,1,1,1,1,1,1782614034
2026-06-28T02:36:14Z,279,3,2,14,2,0,1,1,1,1782613658
2026-06-28T02:36:14Z,280,15,0,12,4,0,1,1,1,1782614141
2026-06-28T02:36:14Z,281,18,10,5,0,0,1,1,1,1782614161
2026-06-28T02:36:14Z,282,7,2,9,0,0,1,1,1,1782612571
2026-06-28T02:36:14Z,283,25,5,8,1,1,1,1,1,1782614156
2026-06-28T02:36:14Z,284,0,0,34,1,0,1,1,1,1782613748
2026-06-28T02:36:14Z,285,0,0,23,0,0,1,1,1,1782613776
2026-06-28T02:36:14Z,286,3,3,20,0,0,1,1,1,1782613997
2026-06-28T02:36:14Z,287,3,0,20,0,0,1,1,1,1782613388
2026-06-28T02:36:14Z,288,4,0,14,1,0,1,1,1,1782613952
2026-06-28T02:36:14Z,289,5,2,21,1,0,1,1,1,1782614147
2026-06-28T02:36:14Z,290,24,1,12,3,0,1,1,1,1782613986
2026-06-28T02:36:14Z,291,20,3,3,0,0,1,1,1,1782614078
2026-06-28T02:36:14Z,292,2,0,21,0,0,1,1,1,1782614044
2026-06-28T02:36:14Z,293,0,0,21,2,0,1,1,1,1782612253
2026-06-28T02:36:14Z,294,3,2,15,3,1,1,1,1,1782613903
2026-06-28T02:36:14Z,297,11,0,7,1,0,1,1,1,1782614126
2026-06-28T02:36:14Z,301,12,0,5,2,0,1,1,1,1782613688
2026-06-28T02:36:14Z,302,15,1,6,2,0,1,1,1,1782614135
2026-06-28T02:36:14Z,303,7,2,12,0,0,1,1,1,1782613218
2026-06-28T02:36:14Z,304,0,0,0,0,0,0,1,1,86400
2026-06-28T02:36:14Z,305,1,0,18,0,0,1,1,1,1782614066
2026-06-28T02:36:14Z,306,10,0,22,0,0,1,1,1,1782613337
2026-06-28T02:36:14Z,307,14,3,9,0,0,1,1,1,1782613953
2026-06-28T02:36:14Z,308,17,0,0,2,0,1,1,1,1782613279
2026-06-28T02:36:14Z,309,1,0,1,9,3,1,1,1,1782614153
2026-06-28T02:36:14Z,311,14,0,1,0,0,1,1,1,1782613940
2026-06-28T02:36:14Z,312,2,1,18,2,1,1,1,1,1782613972
2026-06-28T02:36:14Z,313,6,0,8,1,0,1,1,1,1782605814
2026-06-28T02:36:14Z,314,6,3,10,3,0,1,1,1,1782614142
2026-06-28T02:36:14Z,315,30,3,1,0,0,1,1,1,1782614047
2026-06-28T02:36:14Z,316,7,1,6,2,0,1,1,1,1782613702
2026-06-28T02:36:14Z,317,16,15,13,2,0,1,1,1,1782613276
2026-06-28T02:36:14Z,318,17,1,0,0,0,1,1,1,1782613066
2026-06-28T02:36:14Z,319,2,2,25,0,0,1,1,1,1782613750
2026-06-28T02:36:14Z,320,0,0,19,0,0,1,1,1,1782609927
2026-06-28T02:36:14Z,321,16,0,2,1,0,1,1,1,1782609175
2026-06-28T02:36:14Z,322,0,0,29,0,0,1,1,1,1782609367
2026-06-28T02:36:14Z,323,6,2,12,1,0,1,1,1,1782609742
2026-06-28T02:36:14Z,324,24,7,1,2,0,1,1,1,1782613950
2026-06-28T02:36:14Z,325,1,0,24,2,0,1,1,1,1782612719
2026-06-28T02:36:14Z,327,13,2,12,0,2,1,1,1,1782614151
2026-06-28T02:36:14Z,328,18,0,5,0,0,1,1,1,1782612071
2026-06-28T02:36:14Z,329,15,3,4,0,0,1,1,1,1782611835
2026-06-28T02:36:14Z,330,10,1,11,1,0,1,1,1,1782613958
2026-06-28T02:36:14Z,331,16,0,6,1,0,1,1,1,1782613533
2026-06-28T02:36:14Z,332,0,0,18,1,0,1,1,1,1782608921
2026-06-28T02:36:14Z,333,1,0,20,2,0,1,1,1,1782613859
2026-06-28T02:36:14Z,334,4,2,19,0,0,1,1,1,1782614085
2026-06-28T02:36:14Z,335,4,1,18,0,1,1,1,1,1782613717
2026-06-28T02:36:14Z,336,2,0,16,1,0,1,1,1,1782613131
2026-06-28T02:36:14Z,337,8,6,15,0,0,1,1,1,1782613265
2026-06-28T02:36:14Z,338,5,1,14,0,0,1,1,1,1782613968
2026-06-28T02:36:14Z,339,3,3,18,2,0,1,1,1,1782613310
2026-06-28T02:36:14Z,340,3,1,11,1,0,1,1,1,1782612700
2026-06-28T02:36:14Z,341,5,0,14,0,0,1,1,1,1782614153
2026-06-28T02:36:14Z,342,6,3,8,1,0,1,1,1,1782614008
2026-06-28T02:36:14Z,343,4,3,19,0,0,1,1,1,1782614143
2026-06-28T02:36:14Z,344,0,0,22,1,0,1,1,1,1782612031
2026-06-28T02:36:14Z,345,15,0,3,1,0,1,1,1,1782613694
2026-06-28T02:36:14Z,346,3,1,20,0,0,1,1,1,1782612277
2026-06-28T02:36:14Z,347,11,0,33,1,0,1,1,1,1782614157
2026-06-28T02:36:14Z,348,1,1,21,1,0,1,1,1,1782613998
2026-06-28T02:36:14Z,349,1,1,16,2,0,1,1,1,1782614135
2026-06-28T02:36:14Z,350,5,0,21,0,1,1,1,1,1782613960
2026-06-28T02:36:14Z,351,13,3,9,1,0,1,1,1,1782614026
2026-06-28T02:36:14Z,355,4,0,18,1,0,1,1,1,1782613849
2026-06-28T02:36:14Z,356,1,0,18,0,0,1,1,1,1782614120
2026-06-28T02:36:14Z,357,1,1,18,0,0,1,1,1,1782613867
2026-06-28T02:36:14Z,358,2,2,23,0,0,1,1,1,1782613910
2026-06-28T02:36:14Z,359,13,2,13,1,0,1,1,1,1782613505
2026-06-28T02:36:14Z,360,1,0,15,3,0,1,1,1,1782614101
2026-06-28T02:36:14Z,362,7,5,10,2,0,1,1,1,1782613801
2026-06-28T02:36:14Z,363,5,0,20,1,0,1,1,1,1782614120
2026-06-28T02:36:14Z,364,1,1,17,0,1,1,1,1,1782614092
2026-06-28T02:36:14Z,365,2,0,21,0,0,1,1,1,1782612567
2026-06-28T02:36:14Z,366,16,8,7,0,0,1,1,1,1782613729
2026-06-28T02:36:14Z,367,2,1,16,1,0,1,1,1,1782613967
2026-06-28T02:36:14Z,368,0,0,23,0,0,1,1,1,1782612975
2026-06-28T02:36:14Z,370,12,12,15,0,0,1,1,1,1782613696
2026-06-28T02:36:14Z,372,0,0,15,0,0,1,1,1,1782610218
2026-06-28T02:36:14Z,373,17,2,9,0,0,1,1,1,1782613550
2026-06-28T02:36:14Z,374,5,3,12,0,0,1,1,1,1782613940
2026-06-28T02:36:14Z,375,3,3,24,0,0,1,1,1,1782613909
2026-06-28T02:36:14Z,376,10,3,25,4,0,1,1,1,1782613635
2026-06-28T02:36:14Z,377,2,0,24,1,0,1,1,1,1782613435
2026-06-28T02:36:14Z,378,2,2,19,2,1,1,1,1,1782613955
2026-06-28T02:36:14Z,379,26,2,1,0,0,1,1,1,1782613950
2026-06-28T02:36:14Z,380,2,1,21,0,0,1,1,1,1782614021
2026-06-28T02:36:14Z,381,14,0,8,1,0,1,1,1,1782614076
2026-06-28T02:36:14Z,383,10,0,5,0,0,1,1,1,1782612906
2026-06-28T02:36:14Z,384,1,0,17,1,0,1,1,1,1782613396
2026-06-28T02:36:14Z,385,3,0,14,1,0,1,1,1,1782613063
2026-06-28T02:36:14Z,387,0,0,23,0,0,1,1,1,1782612098
2026-06-28T02:36:14Z,388,13,3,35,1,0,1,1,1,1782613760
2026-06-28T02:36:14Z,389,0,0,15,0,0,1,1,1,1782612078
2026-06-28T02:36:14Z,390,24,5,3,0,0,1,1,1,1782613577
2026-06-28T02:36:14Z,391,3,1,12,0,0,1,1,1,1782614135
2026-06-28T02:36:14Z,392,0,0,19,0,0,1,1,1,1782614103
2026-06-28T02:36:14Z,393,0,0,11,0,0,1,1,1,1782602983
2026-06-28T02:36:14Z,394,4,0,9,2,0,1,1,1,1782612278
2026-06-28T02:36:14Z,396,4,4,37,1,0,1,1,1,1782613810
2026-06-28T02:36:14Z,397,1,0,30,0,0,1,1,1,1782612284
