snapshot_utc,station_id,num_bikes_available,num_ebikes_available,num_docks_available,num_bikes_disabled,num_docks_disabled,is_installed,is_renting,is_returning,last_reported
2026-06-12T00:36:50Z,76,5,0,13,1,0,1,1,1,1781224194
2026-06-12T00:36:50Z,77,22,3,4,1,0,1,1,1,1781224480
2026-06-12T00:36:50Z,78,2,2,21,0,0,1,1,1,1781224509
2026-06-12T00:36:50Z,79,10,1,7,0,0,1,1,1,1781224433
2026-06-12T00:36:50Z,80,13,0,10,0,0,1,1,1,1781224212
2026-06-12T00:36:50Z,81,21,3,2,0,0,1,1,1,1781224402
2026-06-12T00:36:50Z,82,0,0,22,1,0,1,1,1,1781223150
2026-06-12T00:36:50Z,83,14,2,20,1,0,1,1,1,1781224604
2026-06-12T00:36:50Z,84,13,1,13,1,0,1,1,1,1781224600
2026-06-12T00:36:50Z,85,2,0,17,0,0,1,1,1,1781224345
2026-06-12T00:36:50Z,86,7,1,20,0,0,1,1,1,1781224544
2026-06-12T00:36:50Z,87,0,0,18,1,0,1,1,1,1781224328
2026-06-12T00:36:50Z,88,9,1,20,2,0,1,1,1,1781224540
2026-06-12T00:36:50Z,89,9,2,26,0,0,1,1,1,1781224164
2026-06-12T00:36:50Z,90,14,1,3,2,0,1,1,1,1781224549
2026-06-12T00:36:50Z,91,5,1,10,2,0,1,1,1,1781224461
2026-06-12T00:36:50Z,92,5,0,13,1,0,1,1,1,1781224559
2026-06-12T00:36:50Z,93,10,2,13,0,0,1,1,1,1781224411
2026-06-12T00:36:50Z,94,1,0,18,0,0,1,1,1,1781222974
2026-06-12T00:36:50Z,95,12,2,21,1,0,1,1,1,1781224590
2026-06-12T00:36:50Z,96,17,2,14,0,0,1,1,1,1781224582
2026-06-12T00:36:50Z,97,17,2,0,0,0,1,1,1,1781223359
2026-06-12T00:36:50Z,98,8,0,27,0,0,1,1,1,1781224389
2026-06-12T00:36:50Z,99,15,1,0,0,0,1,1,1,1781223965
2026-06-12T00:36:50Z,100,11,0,15,1,0,1,1,1,1781224573
2026-06-12T00:36:50Z,101,6,0,8,1,0,1,1,1,1781224161
2026-06-12T00:36:50Z,102,16,1,7,0,0,1,1,1,1781224087
2026-06-12T00:36:50Z,103,9,0,18,5,0,1,1,1,1781224588
2026-06-12T00:36:50Z,104,12,0,14,1,0,1,1,1,1781224525
2026-06-12T00:36:50Z,105,5,1,14,0,0,1,1,1,1781217299
2026-06-12T00:36:50Z,106,6,0,15,0,0,1,1,1,1781224528
2026-06-12T00:36:50Z,107,23,0,14,0,0,1,1,1,1781224372
2026-06-12T00:36:50Z,108,21,6,13,1,0,1,1,1,1781224587
2026-06-12T00:36:50Z,109,6,0,17,0,0,1,1,1,1781224593
2026-06-12T00:36:50Z,110,23,0,0,0,0,1,1,1,1781222755
2026-06-12T00:36:50Z,111,18,0,17,1,0,1,1,1,1781224183
2026-06-12T00:36:50Z,112,17,1,0,2,0,1,1,1,1781224127
2026-06-12T00:36:50Z,113,1,0,18,0,0,1,1,1,1781223893
2026-06-12T00:36:50Z,114,18,0,11,2,0,1,1,1,1781224308
2026-06-12T00:36:50Z,115,5,1,17,3,1,1,1,1,1781224484
2026-06-12T00:36:50Z,116,1,0,25,1,0,1,1,1,1781224228
2026-06-12T00:36:50Z,118,10,5,13,0,0,1,1,1,1781224402
2026-06-12T00:36:50Z,119,7,2,27,5,0,1,1,1,1781224605
2026-06-12T00:36:50Z,120,5,1,21,1,0,1,1,1,1781224115
2026-06-12T00:36:50Z,121,2,1,14,3,0,1,1,1,1781224421
2026-06-12T00:36:50Z,122,13,2,7,1,0,1,1,1,1781224539
2026-06-12T00:36:50Z,123,29,0,17,1,0,1,1,1,1781224424
2026-06-12T00:36:50Z,124,2,0,24,1,0,1,1,1,1781224595
2026-06-12T00:36:50Z,125,14,1,8,1,0,1,1,1,1781224590
2026-06-12T00:36:50Z,126,7,2,24,0,0,1,1,1,1781224217
2026-06-12T00:36:50Z,127,23,8,7,1,0,1,1,1,1781224484
2026-06-12T00:36:50Z,128,4,2,11,4,0,1,1,1,1781224403
2026-06-12T00:36:50Z,129,4,3,11,4,0,1,1,1,1781223303
2026-06-12T00:36:50Z,130,6,1,9,2,0,1,1,1,1781223345
2026-06-12T00:36:50Z,131,0,0,10,1,0,1,1,1,1781223581
2026-06-12T00:36:50Z,132,3,1,11,1,0,1,1,1,1781224041
2026-06-12T00:36:50Z,133,11,2,11,1,0,1,1,1,1781224406
2026-06-12T00:36:50Z,134,19,2,0,2,0,1,1,1,1781224390
2026-06-12T00:36:50Z,135,6,0,12,1,0,1,1,1,1781224249
2026-06-12T00:36:50Z,136,11,1,11,1,0,1,1,1,1781224465
2026-06-12T00:36:50Z,137,5,0,13,1,0,1,1,1,1781224473
2026-06-12T00:36:50Z,138,36,1,0,1,0,1,1,1,1781224147
2026-06-12T00:36:50Z,139,11,1,8,0,0,1,1,1,1781224176
2026-06-12T00:36:50Z,140,16,2,6,1,0,1,1,1,1781224521
2026-06-12T00:36:50Z,141,2,1,15,5,0,1,1,1,1781224464
2026-06-12T00:36:50Z,142,0,0,19,0,0,1,1,1,1781223582
2026-06-12T00:36:50Z,143,26,1,4,1,0,1,1,1,1781224401
2026-06-12T00:36:50Z,144,15,3,12,0,0,1,1,1,1781224413
2026-06-12T00:36:50Z,145,27,2,1,3,0,1,1,1,1781224393
2026-06-12T00:36:50Z,146,22,6,0,1,0,1,1,1,1781224420
2026-06-12T00:36:50Z,147,1,0,16,2,0,1,1,1,1781224067
2026-06-12T00:36:50Z,148,5,5,19,3,0,1,1,1,1781224606
2026-06-12T00:36:50Z,149,5,1,14,0,0,1,1,1,1781224298
2026-06-12T00:36:50Z,150,30,0,4,1,0,1,1,1,1781224557
2026-06-12T00:36:50Z,151,22,4,1,0,0,1,1,1,1781224488
2026-06-12T00:36:50Z,152,22,3,4,1,0,1,1,1,1781224529
2026-06-12T00:36:50Z,153,11,3,8,4,0,1,1,1,1781224595
2026-06-12T00:36:50Z,154,0,0,21,2,0,1,1,1,1781224569
2026-06-12T00:36:50Z,155,7,4,3,5,0,1,1,1,1781224557
2026-06-12T00:36:50Z,156,16,4,1,2,0,1,1,1,1781224494
2026-06-12T00:36:50Z,157,20,0,5,2,0,1,1,1,1781224398
2026-06-12T00:36:50Z,158,11,1,8,0,0,1,1,1,1781223476
2026-06-12T00:36:50Z,159,1,1,16,2,0,1,1,1,1781224590
2026-06-12T00:36:50Z,160,4,2,14,1,0,1,1,1,1781224346
2026-06-12T00:36:50Z,161,9,1,13,1,0,1,1,1,1781224591
2026-06-12T00:36:50Z,162,3,0,23,1,0,1,1,1,1781224540
2026-06-12T00:36:50Z,163,0,0,30,1,0,1,1,1,1781224442
2026-06-12T00:36:50Z,164,17,3,10,0,0,1,1,1,1781223561
2026-06-12T00:36:50Z,165,25,14,5,1,0,1,1,1,1781224590
2026-06-12T00:36:50Z,166,33,1,6,0,0,1,1,1,1781224508
2026-06-12T00:36:50Z,167,4,0,18,0,1,1,1,1,1781224001
2026-06-12T00:36:50Z,168,0,0,27,0,0,1,1,1,1781224444
2026-06-12T00:36:50Z,169,4,3,18,1,0,1,1,1,1781224427
2026-06-12T00:36:50Z,170,7,3,10,2,0,1,1,1,1781224584
2026-06-12T00:36:50Z,171,6,1,5,2,0,1,1,1,1781221554
2026-06-12T00:36:50Z,173,0,0,37,0,0,1,1,1,1781224483
2026-06-12T00:36:50Z,174,13,1,11,2,0,1,1,1,1781224256
2026-06-12T00:36:50Z,175,31,1,0,0,0,1,1,1,1781224052
2026-06-12T00:36:50Z,176,12,6,0,3,0,1,1,1,1781224575
2026-06-12T00:36:50Z,177,27,12,0,0,0,1,1,1,1781224310
2026-06-12T00:36:50Z,178,10,0,0,5,0,1,1,1,1781224566
2026-06-12T00:36:50Z,179,10,1,5,0,0,1,1,1,1781224600
2026-06-12T00:36:50Z,180,4,0,25,1,0,1,1,1,1781224554
2026-06-12T00:36:50Z,181,14,11,1,0,0,1,1,1,1781224567
2026-06-12T00:36:50Z,182,2,0,16,1,0,1,1,1,1781223643
2026-06-12T00:36:50Z,183,4,1,17,2,0,1,1,1,1781224505
2026-06-12T00:36:50Z,184,7,3,15,1,0,1,1,1,1781224292
2026-06-12T00:36:50Z,185,6,3,6,2,1,1,1,1,1781223901
2026-06-12T00:36:50Z,186,3,0,16,0,0,1,1,1,1781223417
2026-06-12T00:36:50Z,187,0,0,28,1,0,1,1,1,1781224126
2026-06-12T00:36:50Z,188,23,1,3,1,0,1,1,1,1781224102
2026-06-12T00:36:50Z,189,5,4,9,1,0,1,1,1,1781223934
2026-06-12T00:36:50Z,190,1,0,22,0,0,1,1,1,1781224552
2026-06-12T00:36:50Z,191,0,0,39,0,0,1,1,1,1781224135
2026-06-12T00:36:50Z,192,12,11,19,0,0,1,1,1,1781224493
2026-06-12T00:36:50Z,193,9,7,4,2,0,1,1,1,1781224517
2026-06-12T00:36:50Z,194,0,0,15,0,0,1,1,1,1781223785
2026-06-12T00:36:50Z,195,4,3,14,1,0,1,1,1,1781224001
2026-06-12T00:36:50Z,196,20,7,5,1,1,1,1,1,1781224525
2026-06-12T00:36:50Z,197,2,0,17,0,0,1,1,1,1781224367
2026-06-12T00:36:50Z,198,3,0,18,2,0,1,1,1,1781223629
2026-06-12T00:36:50Z,199,9,5,5,1,0,1,1,1,1781224563
2026-06-12T00:36:50Z,200,7,6,16,3,0,1,1,1,1781224345
2026-06-12T00:36:50Z,201,6,6,16,1,0,1,1,1,1781223930
2026-06-12T00:36:50Z,202,5,0,22,0,0,1,1,1,1781224579
2026-06-12T00:36:50Z,203,12,4,18,1,0,1,1,1,1781224487
2026-06-12T00:36:50Z,204,16,1,19,0,0,1,1,1,1781224562
2026-06-12T00:36:50Z,205,21,6,5,1,0,1,1,1,1781223938
2026-06-12T00:36:50Z,206,0,0,13,2,0,1,1,1,1781224022
2026-06-12T00:36:50Z,207,13,0,8,0,0,1,1,1,1781224364
2026-06-12T00:36:50Z,208,2,0,27,0,0,1,1,1,1781224541
2026-06-12T00:36:50Z,209,22,4,8,1,0,1,1,1,1781224596
2026-06-12T00:36:50Z,210,11,11,16,0,0,1,1,1,1781224554
2026-06-12T00:36:50Z,211,6,2,16,1,0,1,1,1,1781224425
2026-06-12T00:36:50Z,212,1,0,32,2,0,1,1,1,1781224546
2026-06-12T00:36:50Z,213,0,0,23,0,0,1,1,1,1781223795
2026-06-12T00:36:50Z,214,21,11,19,7,0,1,1,1,1781224604
2026-06-12T00:36:50Z,215,3,2,20,0,0,1,1,1,1781224285
2026-06-12T00:36:50Z,216,18,3,1,0,0,1,1,1,1781223955
2026-06-12T00:36:50Z,217,28,6,0,1,0,1,1,1,1781224596
2026-06-12T00:36:50Z,218,16,14,19,4,0,1,1,1,1781224604
2026-06-12T00:36:50Z,219,26,2,0,1,0,1,1,1,1781223673
2026-06-12T00:36:50Z,220,14,12,26,3,0,1,1,1,1781224578
2026-06-12T00:36:50Z,221,8,4,4,3,0,1,1,1,1781224504
2026-06-12T00:36:50Z,222,13,13,6,0,0,1,1,1,1781223805
2026-06-12T00:36:50Z,223,3,0,30,1,1,1,1,1,1781224547
2026-06-12T00:36:50Z,224,4,3,18,0,0,1,1,1,1781224250
2026-06-12T00:36:50Z,225,6,0,12,1,0,1,1,1,1781223450
2026-06-12T00:36:50Z,226,6,4,23,1,1,1,1,1,1781224579
2026-06-12T00:36:50Z,227,14,8,12,1,0,1,1,1,1781224603
2026-06-12T00:36:50Z,228,1,1,17,1,0,1,1,1,1781224543
2026-06-12T00:36:50Z,230,17,0,5,1,0,1,1,1,1781223748
2026-06-12T00:36:50Z,232,6,3,12,1,0,1,1,1,1781222566
2026-06-12T00:36:50Z,233,28,8,2,1,0,1,1,1,1781224516
2026-06-12T00:36:50Z,234,6,1,12,1,0,1,1,1,1781224367
2026-06-12T00:36:50Z,236,4,0,15,0,0,1,1,1,1781224315
2026-06-12T00:36:50Z,237,5,0,18,0,0,1,1,1,1781224545
2026-06-12T00:36:50Z,239,2,1,24,1,0,1,1,1,1781224260
2026-06-12T00:36:50Z,241,2,1,21,0,0,1,1,1,1781224388
2026-06-12T00:36:50Z,242,1,0,20,2,0,1,1,1,1781224526
2026-06-12T00:36:50Z,243,7,6,22,2,0,1,1,1,1781224606
2026-06-12T00:36:50Z,244,17,15,10,0,0,1,1,1,1781224495
2026-06-12T00:36:50Z,245,5,5,18,0,0,1,1,1,1781224515
2026-06-12T00:36:50Z,246,0,0,23,0,0,1,1,1,1781223614
2026-06-12T00:36:50Z,247,7,0,15,1,0,1,1,1,1781224607
2026-06-12T00:36:50Z,248,2,1,18,3,0,1,1,1,1781223888
2026-06-12T00:36:50Z,249,2,1,17,0,0,1,1,1,1781224424
2026-06-12T00:36:50Z,250,2,2,25,0,0,1,1,1,1781224418
2026-06-12T00:36:50Z,251,6,5,19,2,0,1,1,1,1781224470
2026-06-12T00:36:50Z,253,2,0,17,0,0,1,1,1,1781224202
2026-06-12T00:36:50Z,254,18,7,20,5,0,1,1,1,1781224581
2026-06-12T00:36:50Z,255,12,0,11,0,0,1,1,1,1781224591
2026-06-12T00:36:50Z,256,9,6,12,2,0,1,1,1,1781224415
2026-06-12T00:36:50Z,257,2,0,17,0,0,1,1,1,1781224082
2026-06-12T00:36:50Z,258,12,2,6,1,0,1,1,1,1781224462
2026-06-12T00:36:50Z,259,6,0,16,1,0,1,1,1,1781224110
2026-06-12T00:36:50Z,260,5,1,14,0,0,1,1,1,1781224248
2026-06-12T00:36:50Z,261,12,1,5,2,0,1,1,1,1781224534
2026-06-12T00:36:50Z,262,21,1,1,0,1,1,1,1,1781224602
2026-06-12T00:36:50Z,263,4,2,9,2,0,1,1,1,1781224439
2026-06-12T00:36:50Z,264,3,3,16,0,0,1,1,1,1781224589
2026-06-12T00:36:50Z,265,3,1,12,0,0,1,1,1,1781223854
2026-06-12T00:36:50Z,266,10,5,9,0,0,1,1,1,1781224188
2026-06-12T00:36:50Z,267,0,0,10,5,0,1,1,1,1781224321
2026-06-12T00:36:50Z,268,2,0,17,4,0,1,1,1,1781224574
2026-06-12T00:36:50Z,269,4,2,18,1,0,1,1,1,1781224602
2026-06-12T00:36:50Z,270,3,1,24,0,0,1,1,1,1781223665
2026-06-12T00:36:50Z,271,0,0,1,0,6,0,1,1,1780939600
2026-06-12T00:36:50Z,272,1,1,22,0,0,1,1,1,1781223880
2026-06-12T00:36:50Z,273,2,1,13,0,0,1,1,1,1781223076
2026-06-12T00:36:50Z,274,13,4,6,0,0,1,1,1,1781223610
2026-06-12T00:36:50Z,275,16,0,6,1,0,1,1,1,1781224599
2026-06-12T00:36:50Z,276,2,0,24,0,1,1,1,1,1781224014
2026-06-12T00:36:50Z,277,0,0,22,1,0,1,1,1,1781224551
2026-06-12T00:36:50Z,278,2,0,27,2,0,1,1,1,1781224427
2026-06-12T00:36:50Z,279,7,4,12,0,0,1,1,1,1781224575
2026-06-12T00:36:50Z,280,16,1,11,4,0,1,1,1,1781224345
2026-06-12T00:36:50Z,281,12,3,7,4,0,1,1,1,1781224434
2026-06-12T00:36:50Z,282,13,0,2,1,0,1,1,1,1781223105
2026-06-12T00:36:50Z,283,25,0,9,0,1,1,1,1,1781224468
2026-06-12T00:36:50Z,284,19,13,15,1,0,1,1,1,1781224406
2026-06-12T00:36:50Z,285,0,0,23,0,0,1,1,1,1781224083
2026-06-12T00:36:50Z,286,6,6,14,3,0,1,1,1,1781224588
2026-06-12T00:36:50Z,287,16,6,6,1,0,1,1,1,1781223491
2026-06-12T00:36:50Z,288,6,3,12,1,0,1,1,1,1781224510
2026-06-12T00:36:50Z,289,13,4,12,2,0,1,1,1,1781224408
2026-06-12T00:36:50Z,290,19,0,19,1,0,1,1,1,1781224137
2026-06-12T00:36:50Z,291,11,1,12,0,0,1,1,1,1781224432
2026-06-12T00:36:50Z,292,2,1,20,1,0,1,1,1,1781224314
2026-06-12T00:36:50Z,293,0,0,22,1,0,1,1,1,1781224485
2026-06-12T00:36:50Z,294,6,5,14,2,0,1,1,1,1781224588
2026-06-12T00:36:50Z,297,8,1,10,1,0,1,1,1,1781224505
2026-06-12T00:36:50Z,301,15,1,3,1,0,1,1,1,1781224231
2026-06-12T00:36:50Z,302,12,2,10,1,0,1,1,1,1781224042
2026-06-12T00:36:50Z,303,14,0,5,0,0,1,1,1,1781224224
2026-06-12T00:36:50Z,304,0,0,0,0,0,0,1,1,86400
2026-06-12T00:36:50Z,305,2,0,17,0,0,1,1,1,1781224131
2026-06-12T00:36:50Z,306,18,0,13,1,0,1,1,1,1781224393
2026-06-12T00:36:50Z,307,13,0,10,0,0,1,1,1,1781223675
2026-06-12T00:36:50Z,308,15,2,2,2,0,1,1,1,1781224517
2026-06-12T00:36:50Z,309,1,0,8,4,1,1,1,1,1781224571
2026-06-12T00:36:50Z,311,8,0,7,0,0,1,1,1,1781223350
2026-06-12T00:36:50Z,312,7,5,16,0,0,1,1,1,1781224310
2026-06-12T00:36:50Z,313,9,0,6,0,0,1,1,1,1781223558
2026-06-12T00:36:50Z,314,3,0,14,2,0,1,1,1,1781224557
2026-06-12T00:36:50Z,315,15,13,16,0,0,1,1,1,1781224163
2026-06-12T00:36:50Z,316,14,0,1,0,0,1,1,1,1781224378
2026-06-12T00:36:50Z,317,1,1,30,0,0,1,1,1,1781223853
2026-06-12T00:36:50Z,318,16,0,1,0,0,1,1,1,1781223825
2026-06-12T00:36:50Z,319,8,3,19,0,0,1,1,1,1781224608
2026-06-12T00:36:50Z,320,3,0,14,1,1,1,1,1,1781224589
2026-06-12T00:36:50Z,321,18,1,0,1,0,1,1,1,1781223397
2026-06-12T00:36:50Z,322,11,0,17,1,0,1,1,1,1781223911
2026-06-12T00:36:50Z,323,9,1,9,0,1,1,1,1,1781224578
2026-06-12T00:36:50Z,324,2,0,25,0,0,1,1,1,1781224607
2026-06-12T00:36:50Z,325,2,1,24,1,0,1,1,1,1781223604
2026-06-12T00:36:50Z,327,14,1,9,4,0,1,1,1,1781224600
2026-06-12T00:36:50Z,328,4,0,16,3,0,1,1,1,1781224475
2026-06-12T00:36:50Z,329,12,1,6,1,0,1,1,1,1781224593
2026-06-12T00:36:50Z,330,22,0,0,0,0,1,1,1,1781224583
2026-06-12T00:36:50Z,331,18,1,5,0,0,1,1,1,1781224559
2026-06-12T00:36:50Z,332,3,2,14,2,0,1,1,1,1781223351
2026-06-12T00:36:50Z,333,11,6,12,0,0,1,1,1,1781224313
2026-06-12T00:36:50Z,334,9,2,13,1,0,1,1,1,1781224511
2026-06-12T00:36:50Z,335,1,0,21,0,1,1,1,1,1781223542
2026-06-12T00:36:50Z,336,3,0,16,0,0,1,1,1,1781224524
2026-06-12T00:36:50Z,337,17,0,4,2,0,1,1,1,1781223994
2026-06-12T00:36:50Z,338,10,2,9,0,0,1,1,1,1781224426
2026-06-12T00:36:50Z,339,14,4,7,2,0,1,1,1,1781224096
2026-06-12T00:36:50Z,340,6,3,6,3,0,1,1,1,1781224402
2026-06-12T00:36:50Z,341,7,0,11,1,0,1,1,1,1781224582
2026-06-12T00:36:50Z,342,7,3,8,0,0,1,1,1,1781223897
2026-06-12T00:36:50Z,343,0,0,23,0,0,1,1,1,1781223699
2026-06-12T00:36:50Z,344,3,1,20,0,0,1,1,1,1781224458
2026-06-12T00:36:50Z,345,16,0,0,3,0,1,1,1,1781224155
2026-06-12T00:36:50Z,346,1,0,22,0,0,1,1,1,1781223975
2026-06-12T00:36:50Z,347,44,6,0,3,0,1,1,1,1781224501
2026-06-12T00:36:50Z,348,6,3,17,0,0,1,1,1,1781224225
2026-06-12T00:36:50Z,349,1,1,16,1,1,1,1,1,1781224552
2026-06-12T00:36:50Z,350,1,0,25,1,0,1,1,1,1781223870
2026-06-12T00:36:50Z,351,15,1,7,1,0,1,1,1,1781224522
2026-06-12T00:36:50Z,355,1,1,19,3,0,1,1,1,1781223937
2026-06-12T00:36:50Z,356,9,4,10,0,0,1,1,1,1781223787
2026-06-12T00:36:50Z,357,15,3,3,1,0,1,1,1,1781224577
2026-06-12T00:36:50Z,358,10,0,17,0,0,1,1,1,1781224450
2026-06-12T00:36:50Z,359,12,0,13,2,0,1,1,1,1781224255
2026-06-12T00:36:50Z,360,6,0,12,1,0,1,1,1,1781224469
2026-06-12T00:36:50Z,362,3,2,13,3,0,1,1,1,1781224416
2026-06-12T00:36:50Z,363,18,0,7,1,0,1,1,1,1781224436
2026-06-12T00:36:50Z,364,6,1,12,0,1,1,1,1,1781224595
2026-06-12T00:36:50Z,365,4,1,19,0,0,1,1,1,1781224308
2026-06-12T00:36:50Z,366,5,1,15,3,0,1,1,1,1781224330
2026-06-12T00:36:50Z,367,4,0,15,0,0,1,1,1,1781224581
2026-06-12T00:36:50Z,368,9,5,14,0,0,1,1,1,1781224301
2026-06-12T00:36:50Z,370,7,7,19,1,0,1,1,1,1781224591
2026-06-12T00:36:50Z,371,5,2,12,2,0,1,1,1,1781224107
2026-06-12T00:36:50Z,372,7,2,8,0,0,1,1,1,1781224496
2026-06-12T00:36:50Z,373,16,0,10,0,0,1,1,1,1781224605
2026-06-12T00:36:50Z,374,4,2,15,0,0,1,1,1,1781224413
2026-06-12T00:36:50Z,375,6,0,21,0,0,1,1,1,1781224309
2026-06-12T00:36:50Z,376,6,1,31,2,0,1,1,1,1781224398
2026-06-12T00:36:50Z,377,18,0,8,1,0,1,1,1,1781224592
2026-06-12T00:36:50Z,378,8,5,11,5,0,1,1,1,1781224384
2026-06-12T00:36:50Z,379,20,1,5,2,0,1,1,1,1781224560
2026-06-12T00:36:50Z,380,18,4,4,1,0,1,1,1,1781224488
2026-06-12T00:36:50Z,381,13,0,9,1,0,1,1,1,1781224166
2026-06-12T00:36:50Z,383,4,0,10,1,0,1,1,1,1781224425
2026-06-12T00:36:50Z,384,6,2,11,2,0,1,1,1,1781223583
2026-06-12T00:36:50Z,385,1,0,15,2,0,1,1,1,1781224060
2026-06-12T00:36:50Z,387,3,0,19,1,0,1,1,1,1781223133
2026-06-12T00:36:50Z,388,3,1,45,1,0,1,1,1,1781224563
2026-06-12T00:36:50Z,389,1,1,13,1,0,1,1,1,1781224128
2026-06-12T00:36:50Z,390,9,0,18,0,0,1,1,1,1781224076
2026-06-12T00:36:50Z,391,1,0,14,0,0,1,1,1,1781224164
2026-06-12T00:36:50Z,392,2,2,16,1,0,1,1,1,1781224020
2026-06-12T00:36:50Z,393,0,0,11,0,0,1,1,1,1781224449
2026-06-12T00:36:50Z,394,9,4,9,0,0,1,1,1,1781224587
2026-06-12T00:36:50Z,396,0,0,39,3,0,1,1,1,1781224596
