snapshot_utc,station_id,num_bikes_available,num_ebikes_available,num_docks_available,num_bikes_disabled,num_docks_disabled,is_installed,is_renting,is_returning,last_reported
2026-08-09T00:02:17Z,161,4,0,17,1,0,1,1,1,1786233604
2026-08-09T00:02:17Z,162,21,1,3,1,1,1,1,1,1786233388
2026-08-09T00:02:17Z,163,1,1,30,0,0,1,1,1,1786233276
2026-08-09T00:02:17Z,164,1,0,26,0,0,1,1,1,1786233525
2026-08-09T00:02:17Z,165,7,1,22,1,1,1,1,1,1786233566
2026-08-09T00:02:17Z,166,11,0,24,4,0,1,1,1,1786233721
2026-08-09T00:02:17Z,167,2,1,21,0,0,1,1,1,1786233569
2026-08-09T00:02:17Z,168,14,0,10,3,0,1,1,1,1786233449
2026-08-09T00:02:17Z,169,13,1,9,1,0,1,1,1,1786233570
2026-08-09T00:02:17Z,170,3,3,15,1,0,1,1,1,1786233680
2026-08-09T00:02:17Z,171,9,4,2,2,0,1,1,1,1786233693
2026-08-09T00:02:17Z,173,20,2,19,0,0,1,1,1,1786233716
2026-08-09T00:02:17Z,174,0,0,26,0,0,1,1,1,1786233686
2026-08-09T00:02:17Z,175,28,1,1,2,0,1,1,1,1786233151
2026-08-09T00:02:17Z,176,11,4,0,4,0,1,1,1,1786233605
2026-08-09T00:02:17Z,177,24,7,3,0,0,1,1,1,1786233711
2026-08-09T00:02:17Z,178,7,3,5,2,1,1,1,1,1786233718
2026-08-09T00:02:17Z,179,13,3,1,0,0,1,1,1,1786233553
2026-08-09T00:02:17Z,180,9,0,21,0,0,1,1,1,1786232034
2026-08-09T00:02:17Z,181,9,3,6,0,0,1,1,1,1786233576
2026-08-09T00:02:17Z,182,3,1,14,0,0,1,1,1,1786233695
2026-08-09T00:02:17Z,183,11,3,11,1,0,1,1,1,1786233374
2026-08-09T00:02:17Z,184,16,1,3,4,0,1,1,1,1786233584
2026-08-09T00:02:17Z,185,1,1,13,0,1,1,1,1,1786233722
2026-08-09T00:02:17Z,186,0,0,19,0,0,1,1,1,1786231237
2026-08-09T00:02:17Z,187,2,0,25,1,0,1,1,1,1786231423
2026-08-09T00:02:17Z,188,4,1,16,7,0,1,1,1,1786233562
2026-08-09T00:02:17Z,189,5,1,10,0,0,1,1,1,1786233199
2026-08-09T00:02:17Z,190,11,1,12,0,0,1,1,1,1786233482
2026-08-09T00:02:17Z,191,11,1,23,6,0,1,1,1,1786233707
2026-08-09T00:02:17Z,192,12,4,18,1,0,1,1,1,1786233181
2026-08-09T00:02:17Z,193,11,10,2,2,0,1,1,1,1786233020
2026-08-09T00:02:17Z,194,7,3,20,0,0,1,1,1,1786233724
2026-08-09T00:02:17Z,195,5,3,13,0,0,1,1,1,1786233193
2026-08-09T00:02:17Z,196,6,6,20,1,0,1,1,1,1786233439
2026-08-09T00:02:17Z,197,4,1,13,1,1,1,1,1,1786232391
2026-08-09T00:02:17Z,198,10,1,12,1,0,1,1,1,1786233522
2026-08-09T00:02:17Z,199,3,2,11,1,0,1,1,1,1786233562
2026-08-09T00:02:17Z,200,3,3,22,1,0,1,1,1,1786233620
2026-08-09T00:02:17Z,201,9,1,14,0,0,1,1,1,1786232920
2026-08-09T00:02:17Z,202,2,1,21,0,4,1,1,1,1786233501
2026-08-09T00:02:17Z,203,22,1,9,0,0,1,1,1,1786233275
2026-08-09T00:02:17Z,204,0,0,33,2,0,1,1,1,1786232707
2026-08-09T00:02:17Z,205,1,0,26,0,0,1,1,1,1786233308
2026-08-09T00:02:17Z,206,0,0,14,1,0,1,1,1,1786233420
2026-08-09T00:02:17Z,207,13,2,6,2,0,1,1,1,1786233549
2026-08-09T00:02:17Z,208,5,0,22,2,0,1,1,1,1786233642
2026-08-09T00:02:17Z,209,6,4,23,2,0,1,1,1,1786233700
2026-08-09T00:02:17Z,210,7,1,19,1,0,1,1,1,1786233717
2026-08-09T00:02:17Z,211,1,1,21,1,0,1,1,1,1786233508
2026-08-09T00:02:17Z,212,30,3,3,2,0,1,1,1,1786233526
2026-08-09T00:02:17Z,213,5,0,17,0,0,1,1,1,1786227816
2026-08-09T00:02:17Z,214,26,3,18,3,0,1,1,1,1786233711
2026-08-09T00:02:17Z,215,0,0,23,0,0,1,1,1,1786233046
2026-08-09T00:02:17Z,216,3,2,16,0,0,1,1,1,1786233534
2026-08-09T00:02:17Z,217,20,4,8,1,0,1,1,1,1786233665
2026-08-09T00:02:17Z,218,16,1,21,2,0,1,1,1,1786233687
2026-08-09T00:02:17Z,219,25,0,1,0,0,1,1,1,1786231987
2026-08-09T00:02:17Z,220,37,2,6,0,0,1,1,1,1786233708
2026-08-09T00:02:17Z,221,0,0,15,0,0,1,1,1,1786233633
2026-08-09T00:02:17Z,222,2,2,17,0,0,1,1,1,1786233184
2026-08-09T00:02:17Z,223,2,0,32,1,0,1,1,1,1786233669
2026-08-09T00:02:17Z,224,5,5,17,0,0,1,1,1,1786233480
2026-08-09T00:02:17Z,225,2,0,11,6,0,1,1,1,1786233463
2026-08-09T00:02:17Z,226,1,1,29,1,0,1,1,1,1786233684
2026-08-09T00:02:17Z,227,1,0,26,0,0,1,1,1,1786233573
2026-08-09T00:02:17Z,228,5,1,12,2,0,1,1,1,1786233670
2026-08-09T00:02:17Z,230,2,0,24,0,0,1,1,1,1786233713
2026-08-09T00:02:17Z,232,3,1,12,2,0,1,1,1,1786233340
2026-08-09T00:02:17Z,233,26,4,4,1,0,1,1,1,1786233713
2026-08-09T00:02:17Z,234,3,1,13,2,1,1,1,1,1786233622
2026-08-09T00:02:17Z,236,9,3,8,2,0,1,1,1,1786232924
2026-08-09T00:02:17Z,237,14,5,8,1,0,1,1,1,1786233692
2026-08-09T00:02:17Z,239,7,1,19,1,0,1,1,1,1786233502
2026-08-09T00:02:17Z,241,6,1,16,1,0,1,1,1,1786231808
2026-08-09T00:02:17Z,242,2,2,21,0,0,1,1,1,1786233061
2026-08-09T00:02:17Z,243,21,3,8,2,0,1,1,1,1786233724
2026-08-09T00:02:17Z,244,5,3,21,1,0,1,1,1,1786233345
2026-08-09T00:02:17Z,245,4,0,19,0,0,1,1,1,1786233674
2026-08-09T00:02:17Z,246,1,1,22,0,0,1,1,1,1786230985
2026-08-09T00:02:17Z,247,7,6,16,0,0,1,1,1,1786233250
2026-08-09T00:02:17Z,248,2,0,16,5,0,1,1,1,1786233717
2026-08-09T00:02:17Z,249,0,0,18,0,1,1,1,1,1786233562
2026-08-09T00:02:17Z,250,2,1,25,0,0,1,1,1,1786233587
2026-08-09T00:02:17Z,251,0,0,26,1,0,1,1,1,1786233549
2026-08-09T00:02:17Z,253,4,1,15,0,0,1,1,1,1786233718
2026-08-09T00:02:17Z,254,20,8,19,4,0,1,1,1,1786233657
2026-08-09T00:02:17Z,255,4,1,18,0,1,1,1,1,1786233501
2026-08-09T00:02:17Z,256,6,4,14,3,0,1,1,1,1786233717
2026-08-09T00:02:17Z,257,4,0,14,1,0,1,1,1,1786233460
2026-08-09T00:02:17Z,258,3,2,13,3,0,1,1,1,1786233688
2026-08-09T00:02:17Z,259,2,0,18,2,1,1,1,1,1786225043
2026-08-09T00:02:17Z,260,12,3,4,3,0,1,1,1,1786233404
2026-08-09T00:02:17Z,261,5,1,10,3,1,1,1,1,1786233174
2026-08-09T00:02:17Z,262,0,0,21,2,0,1,1,1,1786233625
2026-08-09T00:02:17Z,263,11,4,4,0,0,1,1,1,1786232972
2026-08-09T00:02:17Z,264,3,2,14,2,0,1,1,1,1786232523
2026-08-09T00:02:17Z,265,11,0,0,1,3,1,1,1,1786233593
2026-08-09T00:02:17Z,266,3,0,14,2,0,1,1,1,1786232813
2026-08-09T00:02:17Z,267,8,3,6,1,0,1,1,1,1786226558
2026-08-09T00:02:17Z,268,7,4,15,1,0,1,1,1,1786232463
2026-08-09T00:02:17Z,269,6,0,17,0,0,1,1,1,1786232330
2026-08-09T00:02:17Z,270,2,2,24,1,0,1,1,1,1786233470
2026-08-09T00:02:17Z,271,4,2,9,6,0,1,1,1,1786233710
2026-08-09T00:02:17Z,272,1,0,22,0,0,1,1,1,1786233459
2026-08-09T00:02:17Z,273,5,3,10,0,0,1,1,1,1786233514
2026-08-09T00:02:17Z,274,4,2,15,0,0,1,1,1,1786233440
2026-08-09T00:02:17Z,275,10,0,13,0,0,1,1,1,1786227112
2026-08-09T00:02:17Z,276,3,0,24,0,0,1,1,1,1786231416
2026-08-09T00:02:17Z,277,2,0,18,2,1,1,1,1,1786233595
2026-08-09T00:02:17Z,278,22,0,8,1,0,1,1,1,1786233608
2026-08-09T00:02:17Z,279,13,1,6,0,0,1,1,1,1786233437
2026-08-09T00:02:17Z,280,16,1,12,3,0,1,1,1,1786233572
2026-08-09T00:02:17Z,281,5,1,13,1,0,1,1,1,1786231283
2026-08-09T00:02:17Z,282,5,0,6,6,1,1,1,1,1786233522
2026-08-09T00:02:17Z,283,21,2,12,2,0,1,1,1,1786233160
2026-08-09T00:02:17Z,284,15,3,19,1,0,1,1,1,1786233433
2026-08-09T00:02:17Z,285,8,3,15,0,0,1,1,1,1786231223
2026-08-09T00:02:17Z,286,4,3,19,0,0,1,1,1,1786233667
2026-08-09T00:02:17Z,287,15,0,5,3,0,1,1,1,1786233658
2026-08-09T00:02:17Z,288,1,0,16,2,0,1,1,1,1786233139
2026-08-09T00:02:17Z,289,6,2,18,3,0,1,1,1,1786233716
2026-08-09T00:02:17Z,290,4,3,32,3,0,1,1,1,1786233648
2026-08-09T00:02:17Z,291,10,0,12,1,0,1,1,1,1786233482
2026-08-09T00:02:17Z,292,3,0,20,0,0,1,1,1,1786231564
2026-08-09T00:02:17Z,293,4,1,17,2,0,1,1,1,1786233043
2026-08-09T00:02:17Z,294,8,7,13,1,0,1,1,1,1786233717
2026-08-09T00:02:17Z,297,18,2,0,0,1,1,1,1,1786233236
2026-08-09T00:02:17Z,301,17,2,2,0,0,1,1,1,1786233504
2026-08-09T00:02:17Z,302,4,0,18,1,0,1,1,1,1786233660
2026-08-09T00:02:17Z,303,7,0,12,0,0,1,1,1,1786233331
2026-08-09T00:02:17Z,304,0,0,0,0,0,0,1,1,86400
2026-08-09T00:02:17Z,305,8,1,10,1,0,1,1,1,1786233723
2026-08-09T00:02:17Z,306,3,0,29,0,0,1,1,1,1786233358
2026-08-09T00:02:17Z,307,21,1,1,1,0,1,1,1,1786233354
2026-08-09T00:02:17Z,308,11,1,6,2,0,1,1,1,1786231879
2026-08-09T00:02:17Z,309,5,3,9,0,0,1,1,1,1786233463
2026-08-09T00:02:17Z,311,3,1,12,0,0,1,1,1,1786233416
2026-08-09T00:02:17Z,312,10,3,8,4,1,1,1,1,1786233603
2026-08-09T00:02:17Z,313,5,0,10,0,0,1,1,1,1786232985
2026-08-09T00:02:17Z,314,11,2,5,3,0,1,1,1,1786232626
2026-08-09T00:02:17Z,315,6,2,20,4,1,1,1,1,1786233712
2026-08-09T00:02:17Z,316,4,2,25,1,0,1,1,1,1786233403
2026-08-09T00:02:17Z,317,15,14,12,3,1,1,1,1,1786233642
2026-08-09T00:02:17Z,318,17,0,1,0,0,1,1,1,1786226814
2026-08-09T00:02:17Z,319,5,1,17,1,0,1,1,1,1786233113
2026-08-09T00:02:17Z,320,0,0,19,0,0,1,1,1,1786233304
2026-08-09T00:02:17Z,321,5,0,10,4,0,1,1,1,1786233625
2026-08-09T00:02:17Z,322,22,0,5,2,0,1,1,1,1786232851
2026-08-09T00:02:17Z,323,3,1,15,1,0,1,1,1,1786232902
2026-08-09T00:02:17Z,324,4,2,22,1,0,1,1,1,1786233720
2026-08-09T00:02:17Z,325,1,0,24,2,0,1,1,1,1786233693
2026-08-09T00:02:17Z,327,21,0,4,2,0,1,1,1,1786233230
2026-08-09T00:02:17Z,328,12,1,10,0,0,1,1,1,1786233389
2026-08-09T00:02:17Z,329,1,0,18,0,0,1,1,1,1786232647
2026-08-09T00:02:17Z,330,12,1,9,1,0,1,1,1,1786233014
2026-08-09T00:02:17Z,331,12,4,10,1,0,1,1,1,1786233595
2026-08-09T00:02:17Z,332,5,3,10,4,0,1,1,1,1786232518
2026-08-09T00:02:17Z,333,11,7,10,2,0,1,1,1,1786233612
2026-08-09T00:02:17Z,334,6,3,16,1,0,1,1,1,1786233429
2026-08-09T00:02:17Z,335,5,3,17,0,1,1,1,1,1786233266
2026-08-09T00:02:17Z,336,7,4,12,0,0,1,1,1,1786233349
2026-08-09T00:02:17Z,337,6,1,14,3,0,1,1,1,1786233437
2026-08-09T00:02:17Z,338,8,3,10,1,0,1,1,1,1786233279
2026-08-09T00:02:17Z,339,4,2,19,0,0,1,1,1,1786233387
2026-08-09T00:02:17Z,340,8,8,6,1,0,1,1,1,1786232703
2026-08-09T00:02:17Z,341,9,5,10,0,0,1,1,1,1786233137
2026-08-09T00:02:17Z,342,3,0,10,2,0,1,1,1,1786233432
2026-08-09T00:02:17Z,343,13,5,9,1,0,1,1,1,1786233713
2026-08-09T00:02:17Z,344,6,4,15,2,0,1,1,1,1786233565
2026-08-09T00:02:17Z,345,17,3,2,0,0,1,1,1,1786233411
2026-08-09T00:02:17Z,346,5,1,17,0,1,1,1,1,1786233417
2026-08-09T00:02:17Z,347,31,3,11,2,0,1,1,1,1786233723
2026-08-09T00:02:17Z,348,1,0,19,1,2,1,1,1,1786233485
2026-08-09T00:02:17Z,349,14,6,5,0,0,1,1,1,1786233529
2026-08-09T00:02:17Z,350,10,0,13,3,1,1,1,1,1786233532
2026-08-09T00:02:17Z,351,18,2,1,3,1,1,1,1,1786233557
2026-08-09T00:02:17Z,355,0,0,23,0,0,1,1,1,1786232737
2026-08-09T00:02:17Z,356,16,0,1,2,0,1,1,1,1786233555
2026-08-09T00:02:17Z,357,16,1,2,1,0,1,1,1,1786232991
2026-08-09T00:02:17Z,358,13,8,14,0,0,1,1,1,1786233435
2026-08-09T00:02:17Z,359,18,0,9,0,0,1,1,1,1786233386
2026-08-09T00:02:17Z,360,6,5,11,2,0,1,1,1,1786233507
2026-08-09T00:02:17Z,362,3,1,14,2,0,1,1,1,1786233329
2026-08-09T00:02:17Z,363,22,1,4,1,0,1,1,1,1786233380
2026-08-09T00:02:17Z,364,1,0,18,0,0,1,1,1,1786232838
2026-08-09T00:02:17Z,365,8,2,12,3,0,1,1,1,1786233723
2026-08-09T00:02:17Z,366,3,1,17,3,0,1,1,1,1786233592
2026-08-09T00:02:17Z,367,12,6,6,1,0,1,1,1,1786233366
2026-08-09T00:02:17Z,368,7,1,14,2,0,1,1,1,1786231963
2026-08-09T00:02:17Z,370,9,8,18,0,0,1,1,1,1786232152
2026-08-09T00:02:17Z,371,6,4,11,2,0,1,1,1,1786233429
2026-08-09T00:02:17Z,372,1,1,13,1,0,1,1,1,1786232094
2026-08-09T00:02:17Z,373,21,3,2,4,0,1,1,1,1786233710
2026-08-09T00:02:17Z,374,2,1,17,0,0,1,1,1,1786233702
2026-08-09T00:02:17Z,375,6,1,17,4,0,1,1,1,1786233715
2026-08-09T00:02:17Z,376,6,3,28,5,0,1,1,1,1786233274
2026-08-09T00:02:17Z,377,6,3,21,0,0,1,1,1,1786232381
2026-08-09T00:02:17Z,378,0,0,21,3,0,1,1,1,1786232909
2026-08-09T00:02:17Z,379,24,0,2,1,0,1,1,1,1786233712
2026-08-09T00:02:17Z,380,3,0,20,0,0,1,1,1,1786233525
2026-08-09T00:02:17Z,381,15,0,8,0,0,1,1,1,1786233164
2026-08-09T00:02:17Z,383,14,2,1,0,0,1,1,1,1786233596
2026-08-09T00:02:17Z,384,14,0,11,2,0,1,1,1,1786233499
2026-08-09T00:02:17Z,385,4,1,11,3,0,1,1,1,1786232846
2026-08-09T00:02:17Z,387,12,2,11,0,0,1,1,1,1786233497
2026-08-09T00:02:17Z,388,27,12,19,3,0,1,1,1,1786233579
2026-08-09T00:02:17Z,389,1,1,14,0,0,1,1,1,1786232557
2026-08-09T00:02:17Z,390,35,5,0,0,0,1,1,1,1786232684
2026-08-09T00:02:17Z,391,3,3,12,0,0,1,1,1,1786228730
2026-08-09T00:02:17Z,392,1,1,16,2,0,1,1,1,1786233413
2026-08-09T00:02:17Z,393,0,0,9,2,0,1,1,1,1786231712
2026-08-09T00:02:17Z,394,9,4,2,2,0,1,1,1,1786233293
2026-08-09T00:02:17Z,396,10,2,31,0,1,1,1,1,1786233439
